Customer ID,Full Name,Phone Number,Email ID,Age,Gender,City,Occupation,Employment Type,Annual Income,Existing Products Count,Has Credit Card,Has Personal Loan,Has Car Loan,Has Home Loan,Credit Score,Existing Outstanding Debt,Monthly EMI Outstanding,Requested Loan Type,Requested Amount,Missed Payments (12M),Credit Utilization (%),Years with Bank,Marital Status,Number of Dependents,Residence Type,Employment Tenure (Years),Co-Applicant Income,Existing Loans (Other Banks),Previous Default History,Requested Tenure (Months),Collateral Value,Application Date,KYC Status
CUST00853,DIVYA SETHI,,divya.sethi860@yahoo.com,24,Female,Ahmedabad,Self Employed - Business,Self-Employed,,2,Yes,no,YES,no,402,-499983.74,16128.51,Car Loan,862991,0,77.3,8.4,Single,0,Company Provided,0.4,,0,NO,48,907404.0,,Verified
CUST00854,Riya Shah,9853285439,,28,Female,Banglore,Salaried - Healthcare,Salaried,2047046,1,false,1,NO,false,616,607963.81,25331.83,Credit Card,"₹490,419",0,8.7,4.8,Single,1,Owned,0.9,,0,YES,18,,2026-03-11,Verified
CUST00855,Mahesh Sethi,99824 10838,mahesh.sethi799@gmail.com,22,  Male  ,Lucknow,Salaried - Education,Salaried,1640184,1,0,YES,false,No,336,"624,097",27134.63,Personal Loan,"553,615",0,41.3,8.8,Single,1,Owned,0.4,323785.0,0,no,12,,2025/09/28,Verified
CUST00856,Shreya Rathi,9910132520,"shreya.rathi197@rediffmail,com",64,MALE,Ahmedabad,Salaried - IT/Tech,Salaried,831907,3,YES,NO,1,Y,734,"₹336,098",7638.58,Personal Loan,,0,24.1,4.6,Married,2,Company Provided,7.9,,0,true,60,,2026-03-09,Verified
CUST00857,Swati Nair,+91-9885608295,,48,FEMALE,Surat,SELF EMPLOYED - BUSINESS,Self-Employed,,1,Y,0,NO,0,436,N/A,15045.21,Credit Card,"255,807",0,37.3,12.5,Married,1,Company Provided,23.1,,3,0,24,,2026-07-03,Verified
CUST00858,Seema Joshi,,"seema.joshi887@gmail,com",36,FEMALE,Indore,Salaried - IT/Tech,Salaried,"₹1,670,527",1,yes,N,0,no,636,44905.34,1095.25,Credit Card,"₹440,776",1,24.1,0.8,Married,2,Owned,8.4,,0,0,24,,04-07-2026,Verified
CUST00859,Mahesh Chopra,96544210,mahesh.chopra986@hotmail.com,48,FEMALE,Coimbatore,Salaried - IT/Tech,Salaried,N/A,1,1,false,No,N,322,"1,160,038",29744.57,Credit Card,,3,64.0,13.6,MARRIED,4,Owned,14.3,,3,Y,36,,10/17/2025,Verified
CUST00860,POOJA SAXENA,+91-9484932777,pooja.saxena429@hotmail.com,41,Male,lucknow,Salaried - Government,Salaried,2418891,3,YES,1,Y,N,599,"₹378,449",6524.99,personal loan,264339,0,24.7,14.5,Single,2,Owned,10.5,882304.0,2,no,12,,2026/07/22,Verified
CUST00861,Riya Malhotra,9859575160,RIYA.MALHOTRA591@YAHOO.COM,,Female,Surat,Salaried - Private,Salaried,,1,false,N,N,true,874,"₹226,677",5397.07,Personal Loan,N/A,0,47.3,4.6,Married,0,Owned,25.9,,0,No,48,,2026/04/02,Verified
CUST00862,Anil Chopra,99921 95121,,25,female,Ahmedabad,Freelancer,Self-Employed,"₹1,505,955",0,no,N,NO,no,353,101075.66,4211.49,Car Loan,1374054,0,6.8,12.6,Married,0,Rented,1.9,,1,0,72,1620978.0,2025-08-26,Verified
CUST00863,Suresh Khanna,96408 59955,SURESH.KHANNA881@OUTLOOK.COM,30,F,bhopal,Salaried - Healthcare,Salaried,"2,498,573",1,yes,No,No,No,724,219895.89,9162.33,Home Loan,"3,308,851",0,69.6,3.3,Married,1,Rented,3.6,,0,no,120,4362939.0,11-11-2025,Verified
CUST00864,Kavya Kapoor,,kavya.kapoor432@gmail.com,51,male,Bhopal,Self Employed - Professional,Self-Employed,,0,no,NO,No,false,738,14194.79,373.55,Personal Loan,,0,42.3,8.2,Single,2,Company Provided,16.8,,0,false,48,,2026-03-05,Verified
CUST00865,Ramesh Iyer,+91-9798000086,"ramesh.iyer246@outlook,com",53,FEMALE,Chennai,salaried - healthcare,Salaried,"1,098,000",1,YES,No,0,no,328,"₹633,965",23480.19,Home Loan,,1,58.0,4.4,Married,0,Company Provided,14.6,,0,0,240,5718423.0,2025-10-10,Verified
CUST00866,Anil Joshi,99230561,anil.joshi213@yahoo.com,24,male,Delhi,Salaried - Private,Salaried,-1465023,0,NO,No,no,0,,21977.56,372.5,Car Loan,"852,372",0,54.9,14.4,Married,2,Owned,1.2,300214.0,1,YES,60,1062712.0,2026/07/15,Verified
CUST00867,Seema Pandey,9918933929,seema.pandey14@gmail.com,37,FEMALE,Mumbai,Salaried - Government,Salaried,"₹594,186",2,Yes,YES,false,no,670,,18370.86,Credit Card,,2,61.8,8.6,Single,3,Company Provided,1.7,815049.0,0,No,36,,14-01-2026,Verified
CUST00868,Arjun Iyer,+91-9884010024,,49,female,Bengaluru,Freelancer,Self-Employed,"2,012,797",1,yes,no,0,NO,897,-497090.91,9205.39,Home Loan,-6093266,4,72.3,0.4,Married,0,Owned,27.4,,0,false,120,7428036.0,11/18/2025,  Verified  
CUST00869,Deepak Rao,91038750,deepak.rao748@yahoo.com,,F,Chandigarh,Salaried - Education,Salaried,"1,498,617",0,false,0,No,no,847,N/A,3013.87,  Credit Card  ,152842,0,11.4,13.2,Married,1,OWNED,9.4,,0,NO,12,,02-01-2026,Verified
CUST00870,  Vinod Desai  ,,,50,FEMALE,Surat,Self Employed - Business,Self-Employed,,2,yes,0,No,Yes,470,171078.41,6579.94,Home Loan,N/A,0,38.9,1.4,  Single  ,2,Rented,12.0,800298.0,0,no,180,8104412.0,,Verified
CUST00871,Arjun Desai,9824041303,arjun.desai193@gmail.com,,Female,Kochi,Salaried - Healthcare,Salaried,1120386,1,true,N,NO,N,380,"234,785",4603.62,Car Loan,651875,2,51.5,9.1,Married,2,Rented,7.3,,1,false,24,803980.0,06/05/2026,Pending
CUST00872,Diya Shah,9967208728,,45,Female,Kanpur,Self Employed - Business,Self-Employed,"₹1,202,329",2,Yes,0,1,false,845,549852.42,11455.26,Credit Card,"307,169",4,77.7,11.0,Divorced,4,Owned,6.4,,0,false,18,,02/01/2026,Verified
CUST00873,Reyansh Tiwari,+91-9753120819,reyansh.tiwari898@outlook.com,57,F,Ahmedabad,Salaried - Private,Salaried,726161,2,YES,N,yes,N,602,39508.06,2324.0,Car Loan,N/A,0,28.7,5.1,SINGLE,1,Rented,28.6,179244.0,0,false,24,1302021.0,2026-05-25,Verified
CUST00874,Sanjay Kumar,9150951873,sanjay.kumar632 at hotmail.com,44,female,Lucknow,Salaried - Healthcare,Salaried,,1,1,N,0,No,612,N/A,13957.29,Credit Card,"430,562",1,97.5,9.0,Married,1,Rented,20.8,264526.0,0,NO,12,,2025-09-06,Verified
CUST00875,Reyansh Khanna,09846008575,reyansh.khanna767@hotmail.com,62,Female,Bengaluru,Salaried - Private,Salaried,,0,0,N,NO,0,435,"₹8,753",312.61,Personal Loan,"₹888,925",2,43.4,2.3,Single,3,Owned,2.8,,0,NO,24,,24-07-2026,Verified
CUST00876,Sunita Bansal,9710401558,sunita.bansal798@hotmail.com,30,F,Kochi,Self Employed - Professional,Self-Employed,-1436614,1,true,0,N,no,311,N/A,11446.37,Personal Loan,"744,208",3,65.2,14.1,Single,1,Rented,5.1,,1,no,12,,2025-09-18,Pending
CUST00877,Mahesh Kapoor,9387044869,mahesh.kapoor573 at outlook.com,60,  Female  ,Chennai,Salaried - IT/Tech,Salaried,1102683,1,No,No,Y,no,602,N/A,3884.66,Credit Card,"₹193,635",2,53.6,13.9,Single,2,Owned,19.1,,0,false,24,,04 Jun 2026,verified
CUST00878,Kiran Khanna,,kiran.khanna187@outlook.com,21,Female,Kanpur,Salaried - IT/Tech,Salaried,,1,true,NO,N,false,649,N/A,1173.8,Credit Card,,4,65.3,14.6,Married,1,Owned,0.3,,0,N,36,,10-02-2026,Verified
CUST00879,  Isha Malhotra  ,09964640420,isha.malhotra138 at yahoo.com,53,F,Kochi,Freelancer,Self-Employed,,1,yes,0,N,N,543,108480.59,3013.35,Credit Card,N/A,1,89.1,2.2,Married,3,Company Provided,24.0,,1,0,24,,04/29/2026,Verified
CUST00880,Vikram Pandey,09908781262,,57,Male,Pune,Freelancer,Self-Employed,369945,2,true,YES,false,NO,833,"130,264",2171.07,Car Loan,,1,95.3,8.6,Married,2,Rented,8.0,,1,Y,36,906640.0,,Verified
CUST00881,Radhika Shah,91998 31937,RADHIKA.SHAH981@HOTMAIL.COM,51,Male,DELHI,Salaried - Healthcare,Salaried,-1227204,1,true,NO,NO,no,561,"636,574",10609.56,Home Loan,-6757891,1,78.2,12.6,Married,2,Owned,26.8,,1,no,180,9245872.0,2025-11-15,Verified
CUST00882,Rohan Tiwari,96760 85398,,28,M,Chennai,Self Employed - Professional,Self-Employed,1866642,1,Y,NO,0,false,848,814781.48,14814.21,Home Loan,5568126,4,65.7,7.6,Single,1,Owned,4.0,,0,NO,240,7560055.0,26-04-2026,Verified
CUST00883,Sai Rao,94837 70585,sai.rao652@yahoo.com,26,F,Lucknow,Salaried - Healthcare,Salaried,,1,false,true,N,No,581,,13237.64,Car Loan,"482,422",6,11.1,9.6,Divorced,1,Rented,4.7,,0,no,84,569443.0,07 Jul 2026,Verified
CUST00884,Saanvi Nair,94593225,saanvi.nair230 at outlook.com,60,female,Kanpur,Salaried - Healthcare,Salaried,"₹601,744",0,NO,No,N,no,712,"26,513",530.26,Home Loan,"3,492,989",5,5.8,12.2,Married,0,Rented,24.6,232693.0,1,0,120,4679384.0,,Verified
CUST00885,Suresh Mishra,9266680994,suresh.mishra177@outlook.com,30,MALE,Kochi,Salaried - IT/Tech,Salaried,,2,yes,false,Y,NO,866,,676.89,Car Loan,,2,9.7,1.4,Single,2,Owned,0.4,832492.0,1,0,48,1486215.0,2026/04/07,Verified
CUST00886,Kavya Rathi,09665844292,"kavya.rathi409@hotmail,com",52,Male,Kanpur,Salaried - Healthcare,Salaried,"1,395,613",1,Y,N,false,No,702,"₹34,251",878.23,Home Loan,3742471,5,83.3,6.2,Single,1,Owned,10.2,843884.0,2,N,360,4362754.0,2026/06/28,Verified
CUST00887,Sanjay Desai,99815 54550,sanjay.desai358@hotmail.com,49,male,KOCHI,Salaried - Healthcare,Salaried,478567,2,yes,Y,NO,0,628,"₹207,503",3915.16,Personal Loan,"₹634,143",0,6.9,7.6,married,1,owned,25.6,,0,no,60,,,Verified
CUST00888,Suresh Desai,9386683631-XX,suresh.desai296@hotmail.com,21,female,coimbatore,Salaried - Private,Salaried,"₹2,315,353",1,N,yes,NO,0,883,1303300.73,26066.01,Credit Card,-259119,1,40.2,2.5,Single,1,Owned,0.3,735564.0,0,N,36,,01/14/2026,Verified
CUST00889,Kabir Desai,99153302,kabir.desai690@yahoo.com,54,F,CHANDIGARH,Salaried - IT/Tech,Salaried,2145388,1,YES,no,false,false,337,619685.19,17705.29,  Car Loan  ,"935,421",2,30.0,11.9,Married,3,Owned,23.0,,1,NO,60,1131991.0,2025-11-23,PENDING
CUST00890,Ashok Sharma,9991279188,ashok.sharma597@outlook.com,60,F,Chandigarh,Salaried - Education,Salaried,1310789,3,Yes,yes,YES,0,777,,6553.39,Credit Card,,0,36.6,3.9,Married,0,Owned,28.8,203817.0,2,No,36,,02-11-2025,Verified
CUST00891,Kavya Kapoor,09637387937,kavya.kapoor345@hotmail.com,37,MALE,ahmedabad,salaried - healthcare,Salaried,1433986,1,No,no,No,Y,846,282895.9,5337.66,Car Loan,1280613,0,68.2,2.4,Single,2,Company Provided,5.8,731435.0,1,false,48,1469115.0,06/28/2026,Verified
CUST00892,Anjali Shah,,anjali.shah101@hotmail.com,46,male,Chennai,Freelancer,Self-Employed,"₹1,400,968",3,No,true,Y,Yes,518,623428.12,11762.79,Car Loan,"1,231,218",0,6.7,1.7,Married,2,Company Provided,15.9,697150.0,0,No,84,1492078.0,,Verified
CUST00893,Nikhil Kumar,+91-9696969321,NIKHIL.KUMAR358@OUTLOOK.COM,,FEMALE,Delhi,Freelancer,Self-Employed,"1,209,124",2,yes,Y,NO,0,425,334791.55,13949.65,Home Loan,,0,48.7,9.3,Married,3,Rented,13.3,437413.0,1,No,360,2716755.0,05/31/2026,Verified
CUST00894,Simran Patel,,simran.patel321@outlook.com,64,male,Nagpur,Self Employed - Business,Self-Employed,N/A,0,No,false,N,false,862,"₹58,624",1196.41,Home Loan,5234353,0,28.7,15.0,SINGLE,1,Owned,26.4,,1,no,120,6659471.0,2026/04/15,Verified
CUST00895,Shreya Bhatt,,shreya.bhatt277@gmail.com,34,MALE,Kanpur,Salaried - Government,Salaried,,2,0,Y,Y,N,617,"₹110,172",2118.7,Car Loan,"775,447",0,85.9,13.9,Married,2,Rented,5.6,,2,Yes,48,894891.0,09/06/2025,Verified
CUST00896,Sunil Bhatia,9816787711,sunil.bhatia12@gmail.com,50,male,Kanpur,Salaried - Education,Salaried,,1,N,true,no,no,650,199248.71,3689.79,Home Loan,"3,490,487",4,49.7,9.0,Married,2,Owned,25.7,,0,no,360,4104539.0,29-10-2025,Verified
CUST00897,Aryan Rathi,9961427999,aryan.rathi171@gmail.com,37,male,Lucknow,Self Employed - Business,Self-Employed,"₹1,883,814",2,YES,1,N,false,881,911044.95,43383.09,Car Loan,942009,0,77.0,4.9,Divorced,2,Owned,14.7,,0,false,48,1041893.0,2025/10/04,Verified
CUST00898,Reyansh Rathi,9929428400-XX,reyansh.rathi705 at rediffmail.com,63,F,Bengaluru,Self Employed - Professional,Self-Employed,1902419,1,no,YES,N,no,447,66134.2,1407.11,Credit Card,381767,1,47.2,14.3,Married,1,Owned,23.4,522491.0,0,N,18,,2025/11/18,Verified
CUST00899,Arjun Nair,9810683780,arjun.nair535@yahoo.com,33,Male,Lucknow,Salaried - IT/Tech,Salaried,"550,253",1,N,Y,no,no,698,"₹3,770",314.14,Home Loan,,5,49.5,7.3,Single,0,Owned,8.1,,3,NO,300,5988337.0,2026/07/01,Verified
CUST00900,Pooja Malhotra,+91-9802448013,pooja.malhotra495@gmail.com,61,  Female  ,KOLKATA,Salaried - Government,Salaried,"₹2,392,905",2,yes,1,N,no,874,-70819.08,2284.49,Credit Card,N/A,0,59.6,0.9,Single,2,Owned,9.1,450454.0,1,N,12,,2026-06-23,verified
CUST00901,Priya Verma,09446712607,priya.verma736 at yahoo.com,,F,Nagpur,Salaried - IT/Tech,Salaried,"₹439,210",0,no,0,0,NO,534,"13,105",397.11,Credit Card,-389710,6,47.8,1.0,Married,2,Owned,17.3,895103.0,0,false,12,,04/19/2026,Verified
CUST00902,Ayaan Mehta,93647878,"ayaan.mehta69@rediffmail,com",36,FEMALE,Chennai,Salaried - Healthcare,Salaried,1020884,3,Y,YES,Yes,N,325,337138.54,7662.24,Home Loan,,3,53.9,2.3,Single,2,Owned,14.9,,1,no,180,6044783.0,2026/07/10,Verified
CUST00903,Aarav Malhotra,9488788775,aarav.malhotra460@yahoo.com,41,male,Chandigarh,Salaried - IT/Tech,Salaried,-1717976,1,N,No,Yes,No,653,"₹125,877",5721.69,Credit Card,179518,0,81.7,1.5,Single,0,Owned,6.8,,1,no,12,,12/16/2025,Verified
CUST00904,Anil Bhatia,9747356865,anil.bhatia465@gmail.com,52,M,Bengaluru,Business Owner,Self-Employed,"₹412,515",1,Yes,no,false,0,886,,3755.51,Car Loan,"₹1,101,084",0,13.9,6.0,Married,0,Rented,16.8,329301.0,0,No,72,1256017.0,03/20/2026,Verified
CUST00905,Usha Pandey,,usha.pandey879@gmail.com,21,FEMALE,Jaipur,Self Employed - Professional,Self-Employed,,1,Y,false,N,no,765,"₹649,644",12030.44,Personal Loan,933696,0,77.4,11.5,MARRIED,0,Owned,0.3,,1,false,48,,2026-02-12,Verified
CUST00906,Anjali Sethi,09383497061,"anjali.sethi890@outlook,com",28,F,Surat,Freelancer,Self-Employed,1478205,0,0,no,No,NO,749,"₹107,223",4288.93,  Credit Card  ,,0,37.7,0.5,MARRIED,1,  Rented  ,3.3,,1,Y,24,,2026-04-27,Verified
CUST00907,Ayaan Kumar,9215430014,ayaan.kumar53@hotmail.com,57,  Female  ,Nagpur,Salaried - IT/Tech,Salaried,2185654,1,true,0,No,NO,453,671086.79,16367.97,Personal Loan,224503,0,59.8,4.6,Married,3,Rented,22.8,,1,false,48,,05/23/2026,Verified
CUST00908,Vinod Malhotra,9112249011,vinod.malhotra864@hotmail.com,45,male,Indore,Salaried - Government,Salaried,N/A,1,true,false,No,0,753,"644,553",15720.8,Home Loan,"₹6,500,813",0,8.9,9.9,Married,3,Owned,9.2,,1,no,300,7589308.0,2025/10/08,Verified
CUST00909,Tanya Chauhan,9355940198,,29,FEMALE,Kolkata,Self Employed - Business,Self-Employed,,2,true,no,0,1,506,,1788.18,Personal Loan,"₹104,406",3,25.5,8.9,Married,1,Owned,3.4,,0,no,48,,11-06-2026,Pending
CUST00910,Amit Tiwari,93432 73152,amit.tiwari697@gmail.com,46,female,Chennai,Self Employed - Professional,Self-Employed,,2,Yes,NO,0,1,612,93796.33,2131.73,Car Loan,,1,84.3,0.7,Married,3,Owned,22.2,,0,No,48,888534.0,24 Oct 2025,Pending
CUST00911,Rajesh Chauhan,9921056754,rajesh.chauhan819@rediffmail.com,21,FEMALE,Kolkata,Salaried - Healthcare,Salaried,"₹1,768,271",1,0,No,no,true,553,"₹1,033,830",27206.06,Car Loan,"₹576,849",0,81.1,7.3,Single,4,Rented,0.3,,0,No,84,626507.0,12/21/2025,Verified
CUST00912,Krishna Patel,09231365105, krishna.patel256@gmail.com ,,Male,Bengaluru,Salaried - Healthcare,Salaried,,0,no,N,no,false,434,107076.93,2549.45,Home Loan,2837811,5,54.3,3.2,Single,0,Rented,24.2,,1,NO,120,3599685.0,08/02/2026,Verified
CUST00913,Manish Iyer,9223324899,manish.iyer438@gmail.com,36,  Male  ,Kolkata,Freelancer,Self-Employed,"2,424,659",2,Yes,1,NO,N,483,766780.54,24734.86,Car Loan,466279,0,7.0,10.3,single,2,Owned,10.9,,0,true,24,526741.0,2026/05/24,Verified
CUST00914,Krishna Pandey,98475 13361,krishna.pandey70@gmail.com,38,M,Indore,Self Employed - Business,Self-Employed,2256506,1,1,No,NO,no,715,921935.17,19206.98,Home Loan,3621163,0,83.4,3.6,Single,0,Rented,13.1,557140.0,3,NO,120,4682947.0,2026-03-04,Verified
CUST00915,Anjali Singh,09355451415,anjali.singh706 at rediffmail.com,34,M,Coimbatore,Salaried - Private,Salaried,2087799,2,1,YES,no,false,457,"₹287,014",7757.13,Home Loan,,0,68.0,5.3,Single,2,Rented,1.5,230143.0,0,no,300,2810056.0,2025-09-09,Verified
CUST00916,Isha Gupta,+91-9713597585, isha.gupta134@gmail.com ,28,Male,Coimbatore,Salaried - Healthcare,Salaried,"829,857",1,yes,No,no,0,303,"₹413,936",8623.67,Personal Loan,-840574,1,37.3,2.6,Single,1,Company Provided,4.5,,0,false,48,,2025/12/12,Verified
CUST00917,Suresh Kapoor,9189423283, suresh.kapoor290@rediffmail.com ,31,MALE,Bhopal,Salaried - Healthcare,Salaried,"2,227,242",1,YES,false,N,0,487,"399,603",9746.41,Personal Loan,"₹661,135",0,41.6,5.3,Married,3,Owned,1.0,581329.0,3,false,48,,2026/04/13,Verified
CUST00918,Rita Mishra,+91-9566265153,rita.mishra726@hotmail.com,51,Male,JAIPUR,Salaried - IT/Tech,Salaried,"1,102,241",1,false,YES,NO,no,773,343166.44,15598.47,Home Loan,4535863,1,37.1,6.2,Single,1,Rented,26.0,,2,false,360,5269397.0,2025-12-19,Verified
CUST00919,Shreya Mishra,91201464,shreya.mishra657@outlook.com,29,Female,Chandigarh,Salaried - Education,Salaried,"512,083",1,no,N,0,Y,367,128722.37,3785.95,Home Loan,-3413059,1,17.1,13.2,Married,2,Company Provided,6.7,346274.0,0,no,300,4592177.0,2025/12/22,Verified
CUST00920,Anil Gupta,09870766683,anil.gupta981@outlook.com,61,F,  Hyderabad  ,Salaried - Healthcare,Salaried,"922,050",2,YES,Y,NO,false,488,,12254.68,Car Loan,438063,0,96.2,5.1,Married,2,Rented,19.1,,0,N,36,479016.0,02/10/2026,Verified
CUST00921,Vinod Nair,09581439114,,31,male,Coimbatore,Self Employed - Professional,Self-Employed,"1,654,936",0,no,0,NO,no,,,7761.17,CAR LOAN,"₹822,602",4,6.9,2.7,Married,3,Rented,4.8,,0,NO,84,897096.0,07/01/2026,Verified
CUST00922,Nisha Verma,+91-9855024113,nisha.verma995@gmail.com,48,FEMALE,Bhopal,salaried - education,Salaried,-583340,0,No,N,false,No,800,"₹14,550",246.6,Car Loan,N/A,0,94.1,10.8,Married,2,Owned,16.8,,1,no,84,1099181.0,02/28/2026,Verified
,Vikram Agarwal,+91-9341198759,vikram.agarwal637@yahoo.com,40,male,Nagpur,Salaried - Private,Salaried,1462562,2,YES,YES,No,no,487,"694,294",12398.1,Car Loan,,1,58.0,3.5,Married,0,Rented,9.9,,0,Y,36,736215.0,2025/12/31,Verified
CUST00924,Sunita Pandey,09323543839,sunita.pandey52@yahoo.com,35,Female,Surat,Salaried - Government,Salaried,,2,YES,false,false,Yes,883,,14136.07,Home Loan,,0,26.9,0.9,Single,1,Owned,11.6,764140.0,0,N,240,3470846.0,2026-05-08,Verified
CUST00925,Radhika Nair,9780805896,radhika.nair716@gmail.com,,MALE,Chennai,Salaried - IT/Tech,Salaried,,3,1,yes,No,1,681,888265.94,44413.3,Car Loan,787735,1,82.2,14.1,Single,0,Owned,4.5,,3,false,24,882152.0,18-12-2025,Verified
CUST00926,Manish Bansal,9372653510,manish.bansal954@gmail.com,60,F,Hyderabad,Salaried - Healthcare,Salaried,2385459,1,no,No,NO,true,701,"618,658",23794.55,Personal Loan,589944,1,17.5,4.3,Married,3,owned,22.4,789056.0,1,0,36,,04 Apr 2026,VERIFIED
CUST00927,Krishna Sharma,9936556320-XX,krishna.sharma1@hotmail.com,48,F,Lucknow,Salaried - Private,Salaried,"1,512,832",1,Y,NO,NO,No,667,"₹606,020",15947.91,Home Loan,,4,34.1,10.4,Single,1,COMPANY PROVIDED,13.8,,1,No,120,7397046.0,2026-03-27,verified
CUST00928,Rekha Verma,9886708679, rekha.verma222@rediffmail.com ,30,M,Kochi,Freelancer,Self-Employed,"₹2,400,660",1,No,NO,1,N,700,945538.77,26264.97,personal loan,"631,815",1,43.7,7.7,Single,2,Owned,7.4,,0,No,36,,07/13/2026,Verified
CUST00929,Radhika Chopra,,radhika.chopra410@rediffmail.com,55,F,Nagpur,Business Owner,Self-Employed,N/A,2,1,true,false,N,460,"₹513,562",8854.52,Credit Card,"₹372,966",2,87.2,6.8,Single,1,Owned,8.7,,0,0,12,,2026-05-26,Verified
CUST00930,Sunil Chopra,97481 75471,sunil.chopra455@rediffmail.com,59,FEMALE,Hyderabad,SALARIED - IT/TECH,Salaried,,1,N,false,YES,0,381,N/A,6520.47,Car Loan,"₹1,483,420",0,46.3,8.0,Single,1,Owned,17.0,,2,NO,48,1662713.0,2025/09/18,Verified
CUST00931,Simran Rathi,+91-9492391386,simran.rathi841@hotmail.com,34,M,Ahmedabad,Salaried - Government,Salaried,2413009,1,Yes,No,false,false,450,"₹23,538",1681.26,Personal Loan,-416466,1,96.3,6.5,Single,0,Rented,9.2,,0,no,12,,2026/03/07,Verified
CUST00932,Kritika Joshi,9216249057-XX,kritika.joshi607@yahoo.com,47,male,Kanpur,Salaried - IT/Tech,Salaried,2315306,2,false,true,Y,No,358,192395.97,5497.03,Car Loan,1006772,0,67.5,15.0,Married,4,Rented,19.4,572689.0,2,No,72,1227584.0,2026-03-19,Verified
CUST00933,Rahul Desai,,rahul.desai490@yahoo.com,40,Female,Hyderabad,Salaried - Education,Salaried,"1,199,909",1,Yes,false,no,N,525,,37074.64,Credit Card,"35,680",1,32.6,4.8,Single,2,Owned,0.6,,1,0,36,,02 Feb 2026,Pending
CUST00934,Riya Chauhan,9516059856, riya.chauhan157@rediffmail.com ,60,  Female  ,Pune,Salaried - Healthcare,Salaried,-718491,2,Yes,no,Yes,no,763,"₹335,387",6449.75,Home Loan,"1,967,134",0,17.1,0.8,  Married  ,4,Owned,11.7,,2,Yes,120,2352915.0,05 Oct 2025,Verified
CUST00935,Divya Agarwal,98908 95511,"divya.agarwal45@outlook,com",27,F,Kochi,Salaried - Private,Salaried,N/A,2,YES,N,yes,N,417,873272.73,34930.91,Personal Loan,"561,491",1,32.9,4.3,Single,0,Rented,4.9,,0,false,60,,02/07/2026,Verified
CUST00936,Preeti Rathi,+91-9402632200,preeti.rathi311@outlook.com,30,  Male  ,Chennai,self employed - business,Self-Employed,1388512,1,NO,1,N,N,495,603325.32,22345.38,HOME LOAN,,1,33.5,0.8,Single,3,RENTED,8.2,264375.0,1,false,120,4787091.0,10/27/2025,Verified
CUST00937,Rahul Pandey,97160627,rahul.pandey419@gmail.com,45,male,Bombay,Salaried - IT/Tech,Salaried,2205053,0,No,No,0,no,427,"183,200",3738.78,Personal Loan,"819,274",0,95.1,14.4,Single,0,Owned,11.8,,1,0,12,,09/18/2025,Verified
CUST00938,sai nair,+91-9200111799,sai.nair203@gmail.com,54,Male,Hyderabad,Freelancer,Self-Employed,734398,2,1,no,false,1,537,,1326.77,Credit Card,253273,4,68.5,4.8,Married,2,Owned,17.3,185825.0,3,No,12,,24-01-2026,Verified
CUST00939,sneha kapoor,9665397101-XX,sneha.kapoor218@gmail.com,22,MALE,Hyderabad,Salaried - IT/Tech,Salaried,1783472,1,no,0,No,YES,456,"489,803",9070.43,Home Loan,6530174,0,10.2,10.9,Married,0,Company Provided,0.6,620541.0,1,Yes,300,7515757.0,,Verified
CUST00940,Reyansh Tiwari,,reyansh.tiwari403@rediffmail.com,39,Male,Kolkata,Salaried - Education,Salaried,"₹1,560,218",3,true,no,1,1,761,"328,201",20512.55,Credit Card,"202,285",1,95.1,3.8,Single,0,Owned,9.7,,0,0,12,,,Verified
CUST00941,Priya Verma,,PRIYA.VERMA954@OUTLOOK.COM,22,M,Jaipur,Business Owner,Self-Employed,1518835,0,No,false,N,NO,687,N/A,2263.35,Car Loan,,0,11.6,0.4,Single,1,Owned,1.0,,0,NO,24,1556833.0,2025-12-17,Verified
CUST00942,Ananya Agarwal,9432798029,,33,male,Bhopal,Freelancer,Self-Employed,,1,Yes,0,N,0,733,366037.33,26145.52,Car Loan,"₹349,547",0,13.8,4.4,Married,4,Owned,10.2,,0,no,84,413303.0,,Verified
CUST00943,Ashok Malhotra,, ashok.malhotra948@outlook.com ,44,male,Ahmedabad,Salaried - Government,Salaried,2313454,2,N,Yes,true,No,549,N/A,20980.06,Credit Card,"183,114",1,80.7,8.8,Married,1,Owned,16.6,,3,NO,36,,2025-12-24,Verified
CUST00944,Neha Reddy,9709804832,neha.reddy890@outlook.com,48,male,Jaipur,Freelancer,Self-Employed,"₹2,377,480",1,no,true,false,No,873,"1,173,548",26078.84,Home Loan,4264629,6,28.1,9.4,Single,2,Owned,12.4,675972.0,3,Yes,240,5518970.0,28-10-2025,Verified
CUST00945,Pooja Khanna,,POOJA.KHANNA400@HOTMAIL.COM,23,F,Bombay,Salaried - Healthcare,Salaried,"₹1,826,045",1,N,Yes,N,N,773,"₹665,621",35032.67,Credit Card,"223,728",0,7.3,10.5,Married,2,Company Provided,0.9,376695.0,0,no,36,,02-09-2025,Verified
CUST00946,Nikhil Pandey,,nikhil.pandey662@outlook.com,44,M,Mumbai,Self Employed - Professional,Self-Employed,,2,Y,true,false,0,853,766057.49,20704.26,Personal Loan,,0,62.4,12.8,Married,0,Company Provided,9.1,185933.0,0,yes,12,,02-08-2026,Verified
